[22:31:38.022] Namespace(root_path='../data/ACDC/ACDC_training_slices', dataset='ACDC', list_dir='./lists/lists_ACDC', num_classes=4, max_iterations=30000, max_epochs=300, batch_size=24, n_gpu=1, deterministic=1, base_lr=0.01, img_size=224, seed=1234, n_skip=3, vit_name='R50-ViT-B_16', vit_patches_size=16, val_interval=0, is_pretrain=True, exp='TU_ACDC224')
[22:31:38.031] 54 iterations per epoch. 16200 max iterations 
[03:23:46.830] epoch 229/300  loss: 0.0177  loss_ce: 0.0070  lr: 0.002734  elapsed: 4.87h
[03:25:03.293] epoch 230/300  loss: 0.0179  loss_ce: 0.0071  lr: 0.002699  elapsed: 4.89h
[03:26:19.771] epoch 231/300  loss: 0.0176  loss_ce: 0.0070  lr: 0.002665  elapsed: 4.91h
[03:27:36.263] epoch 232/300  loss: 0.0176  loss_ce: 0.0070  lr: 0.002630  elapsed: 4.93h
[03:28:52.850] epoch 233/300  loss: 0.0176  loss_ce: 0.0070  lr: 0.002595  elapsed: 4.95h
[03:30:09.519] epoch 234/300  loss: 0.0176  loss_ce: 0.0070  lr: 0.002560  elapsed: 4.98h
[03:31:26.132] epoch 235/300  loss: 0.0175  loss_ce: 0.0069  lr: 0.002525  elapsed: 5.00h
[03:32:42.623] epoch 236/300  loss: 0.0175  loss_ce: 0.0070  lr: 0.002490  elapsed: 5.02h
[03:33:59.098] epoch 237/300  loss: 0.0176  loss_ce: 0.0069  lr: 0.002455  elapsed: 5.04h
[03:35:15.626] epoch 238/300  loss: 0.0174  loss_ce: 0.0069  lr: 0.002420  elapsed: 5.06h
[03:36:32.194] epoch 239/300  loss: 0.0175  loss_ce: 0.0069  lr: 0.002385  elapsed: 5.08h
[03:37:48.696] epoch 240/300  loss: 0.0175  loss_ce: 0.0069  lr: 0.002350  elapsed: 5.10h
[03:39:05.246] epoch 241/300  loss: 0.0176  loss_ce: 0.0069  lr: 0.002315  elapsed: 5.12h
[03:40:21.880] epoch 242/300  loss: 0.0173  loss_ce: 0.0069  lr: 0.002279  elapsed: 5.15h
[03:41:38.484] epoch 243/300  loss: 0.0175  loss_ce: 0.0069  lr: 0.002244  elapsed: 5.17h
[03:42:54.991] epoch 244/300  loss: 0.0175  loss_ce: 0.0069  lr: 0.002208  elapsed: 5.19h
[03:44:11.539] epoch 245/300  loss: 0.0174  loss_ce: 0.0069  lr: 0.002173  elapsed: 5.21h
[03:45:28.112] epoch 246/300  loss: 0.0174  loss_ce: 0.0069  lr: 0.002137  elapsed: 5.23h
[03:46:44.627] epoch 247/300  loss: 0.0174  loss_ce: 0.0069  lr: 0.002102  elapsed: 5.25h
[03:48:01.192] epoch 248/300  loss: 0.0173  loss_ce: 0.0069  lr: 0.002066  elapsed: 5.27h
[03:49:17.747] epoch 249/300  loss: 0.0173  loss_ce: 0.0068  lr: 0.002030  elapsed: 5.29h
[03:50:34.394] epoch 250/300  loss: 0.0173  loss_ce: 0.0068  lr: 0.001994  elapsed: 5.32h
[03:50:34.938] save model to ../model/TU_ACDC224/TU_pretrain_R50-ViT-B_16_skip3_epo300_bs24_224/epoch_249.pth
[03:51:51.472] epoch 251/300  loss: 0.0174  loss_ce: 0.0069  lr: 0.001958  elapsed: 5.34h
[03:53:07.958] epoch 252/300  loss: 0.0172  loss_ce: 0.0068  lr: 0.001922  elapsed: 5.36h
[03:54:24.506] epoch 253/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001886  elapsed: 5.38h
[03:55:41.064] epoch 254/300  loss: 0.0173  loss_ce: 0.0068  lr: 0.001850  elapsed: 5.40h
[03:56:57.779] epoch 255/300  loss: 0.0173  loss_ce: 0.0069  lr: 0.001814  elapsed: 5.42h
[03:58:14.439] epoch 256/300  loss: 0.0173  loss_ce: 0.0068  lr: 0.001778  elapsed: 5.44h
[03:59:30.955] epoch 257/300  loss: 0.0173  loss_ce: 0.0069  lr: 0.001741  elapsed: 5.46h
[04:00:47.464] epoch 258/300  loss: 0.0173  loss_ce: 0.0069  lr: 0.001705  elapsed: 5.49h
[04:02:03.951] epoch 259/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001668  elapsed: 5.51h
[04:03:20.655] epoch 260/300  loss: 0.0172  loss_ce: 0.0068  lr: 0.001632  elapsed: 5.53h
[04:04:37.295] epoch 261/300  loss: 0.0172  loss_ce: 0.0068  lr: 0.001595  elapsed: 5.55h
[04:05:53.911] epoch 262/300  loss: 0.0173  loss_ce: 0.0069  lr: 0.001558  elapsed: 5.57h
[04:07:10.472] epoch 263/300  loss: 0.0173  loss_ce: 0.0068  lr: 0.001521  elapsed: 5.59h
[04:08:27.050] epoch 264/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001484  elapsed: 5.61h
[04:09:43.631] epoch 265/300  loss: 0.0171  loss_ce: 0.0067  lr: 0.001447  elapsed: 5.63h
[04:11:00.216] epoch 266/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001410  elapsed: 5.66h
[04:12:16.842] epoch 267/300  loss: 0.0172  loss_ce: 0.0068  lr: 0.001372  elapsed: 5.68h
[04:13:33.378] epoch 268/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001335  elapsed: 5.70h
[04:14:49.866] epoch 269/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001297  elapsed: 5.72h
[04:16:06.433] epoch 270/300  loss: 0.0170  loss_ce: 0.0068  lr: 0.001260  elapsed: 5.74h
[04:17:23.032] epoch 271/300  loss: 0.0170  loss_ce: 0.0067  lr: 0.001222  elapsed: 5.76h
[04:18:39.633] epoch 272/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001184  elapsed: 5.78h
[04:19:56.256] epoch 273/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.001146  elapsed: 5.81h
[04:21:12.860] epoch 274/300  loss: 0.0172  loss_ce: 0.0068  lr: 0.001108  elapsed: 5.83h
[04:22:29.474] epoch 275/300  loss: 0.0172  loss_ce: 0.0068  lr: 0.001069  elapsed: 5.85h
[04:23:46.143] epoch 276/300  loss: 0.0170  loss_ce: 0.0068  lr: 0.001031  elapsed: 5.87h
[04:25:02.771] epoch 277/300  loss: 0.0170  loss_ce: 0.0068  lr: 0.000992  elapsed: 5.89h
[04:26:19.459] epoch 278/300  loss: 0.0169  loss_ce: 0.0067  lr: 0.000953  elapsed: 5.91h
[04:27:36.038] epoch 279/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.000914  elapsed: 5.93h
[04:28:52.602] epoch 280/300  loss: 0.0170  loss_ce: 0.0067  lr: 0.000875  elapsed: 5.95h
[04:30:09.064] epoch 281/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.000835  elapsed: 5.98h
[04:31:25.524] epoch 282/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.000796  elapsed: 6.00h
[04:32:41.980] epoch 283/300  loss: 0.0170  loss_ce: 0.0067  lr: 0.000756  elapsed: 6.02h
[04:33:58.504] epoch 284/300  loss: 0.0170  loss_ce: 0.0067  lr: 0.000716  elapsed: 6.04h
[04:35:15.016] epoch 285/300  loss: 0.0170  loss_ce: 0.0067  lr: 0.000675  elapsed: 6.06h
[04:36:31.485] epoch 286/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.000635  elapsed: 6.08h
[04:37:47.989] epoch 287/300  loss: 0.0170  loss_ce: 0.0068  lr: 0.000594  elapsed: 6.10h
[04:39:04.535] epoch 288/300  loss: 0.0169  loss_ce: 0.0067  lr: 0.000553  elapsed: 6.12h
[04:40:21.078] epoch 289/300  loss: 0.0168  loss_ce: 0.0067  lr: 0.000511  elapsed: 6.15h
[04:41:37.765] epoch 290/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.000469  elapsed: 6.17h
[04:42:54.359] epoch 291/300  loss: 0.0170  loss_ce: 0.0068  lr: 0.000427  elapsed: 6.19h
[04:44:10.932] epoch 292/300  loss: 0.0169  loss_ce: 0.0067  lr: 0.000384  elapsed: 6.21h
[04:45:27.608] epoch 293/300  loss: 0.0170  loss_ce: 0.0068  lr: 0.000341  elapsed: 6.23h
[04:46:44.219] epoch 294/300  loss: 0.0170  loss_ce: 0.0067  lr: 0.000297  elapsed: 6.25h
[04:48:00.755] epoch 295/300  loss: 0.0168  loss_ce: 0.0067  lr: 0.000252  elapsed: 6.27h
[04:49:17.204] epoch 296/300  loss: 0.0169  loss_ce: 0.0068  lr: 0.000206  elapsed: 6.29h
[04:50:33.729] epoch 297/300  loss: 0.0171  loss_ce: 0.0068  lr: 0.000159  elapsed: 6.32h
[04:51:50.268] epoch 298/300  loss: 0.0169  loss_ce: 0.0067  lr: 0.000111  elapsed: 6.34h
[04:53:06.849] epoch 299/300  loss: 0.0169  loss_ce: 0.0067  lr: 0.000060  elapsed: 6.36h
[04:54:23.498] epoch 300/300  loss: 0.0169  loss_ce: 0.0067  lr: 0.000002  elapsed: 6.38h
[04:54:24.051] save model to ../model/TU_ACDC224/TU_pretrain_R50-ViT-B_16_skip3_epo300_bs24_224/epoch_299.pth
[04:54:25.563] save model to ../model/TU_ACDC224/TU_pretrain_R50-ViT-B_16_skip3_epo300_bs24_224/epoch_299.pth
[04:54:25.564] Total training time: 6.38 hours (excl. 0.0 min validation overhead)
[04:54:25.565] Peak VRAM: 11785 MB (11.5 GB)
